И	союз					
ТО&ГДА	нар					
ВИД+	гл	изъяв	аор гл	3	ед	
БЛЖЕННАГW#	прил	тв	вин/род	ед	м	
*КVРIЛЛА	сущ	o	вин/род	ед	м	
ПРЕ(Д)&СТОRЩА	прич	jo	наст	вин/род	ед	м
Z -98						
ЕМD,	мест	м	дат	ед	м	
И	союз					
ГЛЮЩА#:	прич	jo	наст	вин/род	ед	м
W	межд					
*ВАСIЛIЕ	сущ	jo/o	зв	ед	м	
БОЛИШИ.&	гл	изъяв	н/б	2	ед	4
ОНЪ	мест	тв	им	ед	м	
ЖЕ	част					
РЕЧЕ	гл	изъяв	аор пр	3	ед	
ЕМD:	мест	м	дат	ед	м	
S+ЛW	нар					
БОЛ+&ЗНDЮ	гл	изъяв	н/б	1	ед	3
ДАЖЕ	част					
ДО	пред					
СМЕРТИ	сущ	i	род	ед	ж	
Г(с)ДИ	сущ	i	зв	ед	м	
МОИ.&	мест	м	зв/им	ед	м	
СТЫИ#	прил	тв	им	ед	м	
ЖЕ	част					
РЕЧЕ:	гл	изъяв	аор пр	3	ед	
АЩЕ	союз					
ХОЩЕШИ&	гл	изъяв	буд 1	2	ед	3
ЗДРАВЪ	прил	o	им	ед	м	
БЫТИ	инф					
СО	пред					
ВС+МЪ	мест	р/скл	тв	ед	м	
ДОМW(М)&	сущ	u	тв	ед	м	
ТВОИМЪ,	мест	м	тв	ед	м	
ТО	союз					
ИДИ	гл	повел	2	ед	1	
В	пред					
МН(с)ТРЬ	сущ	jo	вин	ед	м	
МОИ,&	мест	м	вин	ед	м	
И	союз					
ТАМW	нар					
ИСЦ+ЛЕНIЕ	сущ	jo	вин	ед	ср	
ПОЛDЧИШИ.&	гл	изъяв	н/б	2	ед	4
*ВАСИЛIИ	сущ	jo	им	ед	м	
ЖЕ	част					
ВОЗБDДИСR	гл/в	изъяв	аор гл	3	ед	
W(Т)	пред					
СНА	сущ	o	род	ед	м	+о
СВО&ЕГW,	мест	м	род	ед	м	
И	союз					
W	пред					
ВИД+НIИ	сущ	jo	мест	ед	ср	
ПОВ+ДА	гл	изъяв	аор гл	3	ед	
ПОДРD&ЖIЮ	сущ	jo	дат	ед	ср	
СВОЕМD,	мест	м	дат	ед	ср	
КАКW	союз					
ПРIИДЕ	гл	изъяв	аор пр	3	ед	
СТЫИ#,&	прил	тв	им	ед	м	
И	союз					
ЯВИСR	гл/в	изъяв	аор гл	3	ед	
ЕМD	мест	м	дат	ед	м	
ВО	пред					
СН+.	сущ	o	мест	ед	м	+о
СОПРDГА	сущ	a	им	ед	ж	
ЖЕ&	част					
ЕГW	мест	м	род	ед	м	
СЛЫШАЩИ	прич	ja	наст	им	ед	ж
W(Т)	пред					
