ПОКРЫВАЕ(Т)	гл	изъяв	н/б	3	ед	3
ЕГW	мест	м	вин/род	ед	м	
СОСDДО(М),	сущ	о	тв	ед	м	
ИЛИ&	союз					
ПО(Д)	пред					
ОДРЪ	сущ	о	вин	ед	м	
ПОЛАГАЕТЪ,	гл	изъяв	н/б	3	ед	3
НО	союз					
НА	пред					
СВ+ЩНИКЪ Z 34	сущ	о	вин	ед	м	
ВО(З)ЛАГАЕ(Т),	гл	изъяв	н/б	3	ед	3
ДА	союз					
ВХОДRЩIИ	прич	м	наст	им	мн	м
ВИДRТЪ	гл	изъяв	н/б	3	мн	4
СВ+&ТЪ.	сущ	о	вин	ед	м	
И	союз					
ПАКИ:	нар					
Н+СТЬ	гл	изъяв	н/б	3	ед	5
БО	союз					
ТАИНW	прил	o	им	ед	ср	
ЕЖЕ&	мест	м	им	ед	ср	
НЕ	част					
ЯВЛЕНW	прич	o	прош	им	ед	ср
БDДЕ(Т),	гл	изъяв	буд	3	ед	1
И	союз					
НИЖЕ	част					
UТАЕНО	прич	o	прош	им	ед	ср
ЕЖЕ&	мест	м	им	ед	ср	
НЕ	част					
ПОЗНАЕ(Т)СR	гл/в	изъяв	н/б	3	ед	3
И	союз					
ВО	пред					
ЯВЛЕНIЕ	сущ	jo	вин	ед	ср	
ПРIИДЕТЪ.&	гл	изъяв	н/б	3	ед	1
НЕ	част					
ПО	пред					
МНWЗ+	прил	o	мест	ед	ср	*
ЖЕ	част					
ВРЕМЕНИ	сущ	men	мест	ед	ср	
ПРIИДЕ	гл	изъяв	аор пр	3	ед	
Н+&КIИ	мест	тв	им	ед	м	
СТАРЕЦЪ	сущ	jo	им	ед	м	
W(Т)	пред					
*КОРНIЛIЕВА	прил	о	род	ед	м	
МН(с)ТРR,	сущ	jo	род	ед	м	
В&	пред					
ДОМЪ	сущ	u	вин	ед	м	
БЛЖЕННАГW#	прил	тв	род	ед	м	
*КVРIЛЛА	сущ	о	род	ед	м	
РОДИТЕЛЕ(И),&	сущ	jo/i	род	мн	м	
И	союз					
ПОВ+ДА	гл	изъяв	аор гл	3	ед	
ИМЪ	мест	м	дат	мн	м	
ВСR	мест	р/скл	вин	мн	ср	
W	пред					
БЛЖЕНН+МЪ#	прил	тв	мест	ед	м	
О&ТРОЦ+,	сущ	о	мест	ед	м	*
КАКW	союз					
ПРIИДЕ	гл	изъяв	аор пр	3	ед	
В	пред					
МН(с)ТРЬ	сущ	jo	вин	ед	м	
КО	пред					
ПРЕ&ПОДОБНОМD	прил	тв	дат	ед	м	
*КОРНIЛIЮ,	сущ	jo	дат	ед	м	
И	союз					
ПРIRТ	гл	изъяв	аор гл	3	ед	
АГГЛЬ&СКIИ#	прил	тв	вин	ед	м	
ОБРАЗЪ.	сущ	о	вин	ед	м	
ЖИТIЕ	сущ	jo	им	ед	ср	
ЖЕ	част					
ЕГW	мест	м	род	ед	м	
БЫСТЬ	гл	изъяв	аор гл	3	ед	
ПО&СРЕД+	пред					
ТАМО	нар					
СUЩИ(Х)	прич	м	наст	род	мн	м
СТЫ(Х)#	прил	тв	род	мн	м	
ОЦЪ#	сущ	jо	род	мн	м	
S+&ЛО	нар					
ИЗРRДНW,	прил	o	им	ед	ср	
И	союз					
ВСRКИМИ	мест	тв/м	тв	мн	ж	
ДОБРОД+&ТЕЛЬМИ	сущ	i	тв	мн	ж	
UКРАШЕНW.	прич	o	прош	им	ед	ср
ИМ+RХD	гл	изъяв	имп	3	мн	
ЖЕ&	част					
ЕГW	мест	м	вин/род	ед	м	
В(С)И	мест	р/скл	им	мн	м	
ТАМW	нар					
СDЩIИ	прич	м	наст	им	мн	м
ОЦЫ#,	сущ	jо	им	мн	м	
ПОСРЕД+&	пред					
СЕБЕ	мест	личн	возвр	род		
АКИ	союз					
АГГЛА#	сущ	о	вин/род	ед	м	
БЖIА#,	прил	jo	вин/род	ед	м	
И	союз					
ВС+МИ	мест	р/скл	тв	мн	м	
БЛЖИ(М)Ь# Z -34	прич	o	наст	им	ед	м
Б+	гл	изъяв	а/имп	3	ед	
ТРDДОЛЮБНАГW	прил	тв	род	ед	ср	
РАДИ	посл					
ЕГW	мест	м	род	ед	ср	
ЖИТIR,&	сущ	jo	род	ед	ср	
И	союз					
ПОКОРЕНIR	сущ	jo	род	ед	ср	
И	союз					
ПОСЛDШАНIR:	сущ	jo	род	ед	ср	
ПОСТЪ	сущ	o	вин	ед	м	
ЖЕ&	част					
И	союз					
МЛТВD#,	сущ	а	вин	ед	ж	
И	союз					
БД+НIЕ	сущ	jo	вин	ед	ср	
ИМ+R	прич	jo	наст	им	ед	м
БЕ(З)ПРЕСТА&ННО.	нар					
СЛЫШАВЪ	прич	jo	прош	им	ед	м
ЖЕ	част					
ОЦЪ#	сущ	jo	им	ед	м	
БЛЖЕННАГW#&	прил	тв	род	ед	м	
*КVРIЛЛА	сущ	о	род	ед	м	
W	пред					
СН+#	сущ	u/о	мест	ед	м	
СВОЕМЪ,	мест	м	мест	ед	м	
И	союз					
ИДЕ	гл	изъяв	аор пр	3	ед	
СКОРW&	нар					
КЪ	пред					
ПОДРDЖIЮ	сущ	jo	дат	ед	ср	
СВОЕМD,	мест	м	дат	ед	ср	
И	союз					
СКАЗА	гл	изъяв	аор гл	3	ед	
ЕИ&	мест	м	дат	ед	ж	
ВСR	мест	р/скл	вин	мн	ср	
ЯЖЕ	мест	м	вин	мн	ср	
СЛЫША:	гл	изъяв	аор гл	3	ед	
КАКW	союз					
СНЪ#	сущ	u	им	ед	м	
НАЮ&	мест	личн	1	род	дв	
МЕРТВЪ	прил	о	им	ед	м	
Б+	гл	изъяв	а/имп	3	ед	
И	союз					
WЖИВЕ,	гл	изъяв	аор пр	3	ед	
ИЗГИБЛЪ	гл	изъяв	плюскв	м	ед	пр
Б+&	гл	изъяв	плюскв	3	ед	св
И	союз					
WБР+ТЕСR;	гл/в	изъяв	аор пр	3	ед	
ОНА	мест	тв	им	ед	ж	
ЖЕ	част					
РЕЧЕ	гл	изъяв	аор пр	3	ед	
МDЖD&	сущ	jo	дат	ед	м	
СВОЕМD:	мест	м	дат	ед	м	
ПРОСТI	гл	повел	2	ед	4	
МR	мест	личн	1	вин	ед	
Г(с)ДНЕ	сущ	о	зв	ед	м	
Г(с)ДА	сущ	i/о	род	ед	м	
РАДИ,&	посл					
ПОНЕЖЕ	союз					
СКРЫХЪ	гл	изъяв	аор гл	1	ед	
W(Т)	пред					
ТЕБЕ	мест	личн	2	род	ед	
ДАЖЕ	част					
ДОСЕ&Л+	нар					
ВЕЩЬ	сущ	i	вин	ед	ж	
ПРЕДИВНD,	прил	а	вин	ед	ж	
И	союз					
UЖАСА	сущ	о	род	ед	м	
ИСПО&ЛНЕНD.	прич	а	прош	вин	ед	ж
ЕЩЕ	част					
ЕМD	мест	м	дат	ед	м	
СDЩD	прич	jo	наст	дат	ед	м
ВО	пред					
UТРО&Б+	сущ	а	мест	ед	ж	
МОЕИ	мест	м	мест	ед	ж	
ПРЕЖДЕ	пред					
РОЖДЕНIR	сущ	jo	род	ед	ср	
ЕГW,&	мест	м	род	ед	м	
ВО	пред					
ВРЕМR	сущ	men	вин	ед	ср	
БЖ(с)ТВЕННАГW	прил	тв	род	ед	ср	
П+НIR,	сущ	jo	род	ед	ср	
ВО(З)&ГЛАСИВЪ	прич	jo	прош	им	ед	м
ТРИ	числ	i	вин	мн	м/ж	
КРАТЫ,	сущ	а	вин	мн	м	
СТЪ#,	прил	о	им	ед	м	
СТЪ#,	прил	о	им	ед	м	
СТЪ#, Z 35	прил	о	им	ед	м	
Г(с)ДЬ	сущ	i	им	ед	м	
*САВАWФЪ,	сущ	о	им	ед	м	
ИСПОЛНЬ	прил/н					
ВСR	мест	р/скл	им	ед	ж	
ЗЕМЛR&	сущ	ja	им	ед	ж	
СЛАВЫ	сущ	а	род	ед	ж	
ЕГW.	мест	м	род	ед	м	
И	союз					
АБIЕ	нар					
В	пред					
ТОИ	мест	тв	вин	ед	м	
ЧА(с)	сущ	о	вин	ед	м	
НАПА&ДЕ	гл	изъяв	аор пр	3	ед	
НА	пред					
МR	мест	личн	1	вин	ед	
СТРАХЪ	сущ	о	им	ед	м	
ВЕЛIИ	прил	м	им	ед	м	
И	союз					
ТРЕПЕ(Т),&	сущ	о	им	ед	м	
И	союз					
НЕ	част					
ИСПОВ+ДА(Х)	гл	изъяв	аор гл	1	ед	
СЕГW	мест	м	род	ед	ср	
ДАЖЕ	част					
ДО	пред					
ВРЕМЕ&НИ	сущ	men	род	ед	ср	
СЕГW	мест	м	род	ед	ср	
НИКОМDЖЕ.	мест	тв	дат	ед	м	
НН+#	нар					
ЖЕ&	част					
НЕ	част					
МОГD	гл	изъяв	н/б	1	ед	1
СЕ(г)	мест	м	род	ед	ср	
С(К)РЫТИ	инф					
В	пред					
СЕБ+,	мест	личн	возвр	мест		
НО	союз					
ИСПОВ+ДА(Ю)&	гл	изъяв	н/б	1	ед	3
ЯВСТВЕН+	нар					
Д+ЛА	сущ	о	вин	мн	ср	
БЖIR#	прил	jo	вин	мн	ср	
ПРЕСЛАВНА&R.	прил	тв	вин	мн	ср	
W	межд					
