И	союз					
БЫСТЬ	гл	изъяв	аор гл	3	ед	
ЗДРАВЪ	прил	о	им	ед	м	
МЛТВАМИ#	сущ	a	тв	мн	ж	
СТАГО#	прил	тв	род	ед	м	
*КV&РIЛЛА.	сущ	o	род	ед	м	
ВИД+В	прич	jo	прош	им	ед	м
ЖЕ	част					
ОЦЪ#	сущ	jo	им	ед	м	
ЕГW	мест	м	род	ед	м	
*АFАНА&СIИ	сущ	jo	им	ед	м	
ТАКОВОЕ	мест	тв	вин	ед	ср	
ПРЕСЛАВНОЕ	прил	тв	вин	ед	ср	
ЧЮДО	сущ	es	вин	ед	ср	
СТАГО#,&	прил	тв	род	ед	м	
И	союз					
ПРОСЛАВИ	гл	изъяв	аор гл	3	ед	
БГА#,	сущ	o	вин/род	ед	м	
И	союз					
UГОДНИКА	сущ	o	вин/род	ед	м	
ЕГW	мест	м	род	ед	м	
*КV&РIЛЛА.	сущ	o	вин/род	ед	м	
ЧЮДО,	сущ	es	им	ед	ср	
ВI#,	12					
ПРП(Д)БНАГW	прил	тв	род	ед	м	
*КV&РIЛЛА,	сущ	o	род	ед	м	
W	пред					
СМЕРТНЫХЪ	прил	тв	мест	мн	ж	
ЖЕЛЕЗАХЪ.&	сущ	а	мест	мн	ж	
НЕ	част					
ПОДОБНW	нар					
ЕСТЬ	гл	изъяв	н/б	3	ед	5
МОЛЧАНIЮ	сущ	jo	дат	ед	ср	
ГЛDБИ&Н+	сущ	а	дат	ед	ж	
ПРЕДАТИ,	инф					
НИЖЕ	част					
В	пред					
ЗАБВЕНIЕ&	сущ	jo	вин	ед	ср	
ПОЛОЖИТИ,	инф					
И	союз					
СIЕ	мест	м	вин	ед	ср	
ПРЕСЛАВНОЕ	прил	тв	вин	ед	ср	
ЧЮДО	сущ	es	вин	ед	ср	
Z -97 						
СБЫВШЕЕСR	прич/в	м	прош	вин	ед	ср
W(Т)	пред					
БЛЖЕННАГW#	прил	тв	род	ед	м	
ОЦА#	сущ	jo	род	ед	м	
*КV&РIЛЛА.	сущ	o	род	ед	м	
БЫСТЬ	гл	изъяв	аор гл	3	ед	
ЧЛКЪ#	сущ	o	им	ед	м	
Н+КIИ	мест	тв	им	ед	м	
ИМЕНЕМ&	сущ	men	тв	ед	ср	
*ВАСИЛIИ	сущ	jо	им	ед	м	
*ЕVФVМIЕВЪ,	прил	о	им	ед	м	
ВПАДЕ	гл	изъяв	аор пр	3	ед	
В	пред					
БОЛ+&ЗНЬ	сущ	i	вин	ед	ж	
ЛЮТD,	прил	а	вин	ед	ж	
БЖIИМЪ#	прил	м	тв	ед	ср	
ИЗВОЛЕНIЕМЪ&	сущ	jo	тв	ед	ср	
ПРIИДЕ	гл	изъяв	аор пр	3	ед	
НDЖДА	сущ	ja	им	ед	ж	
ВЕЛIR	прил	ja	им	ед	ж	
НА	пред					
*РОССIИСКDЮ&	прил	тв	вин	ед	ж	
ЗЕМЛЮ	сущ	ja	вин	ед	ж	
БОЛ+ЗНЬ,	сущ	i	им	ед	ж	
НАРИЦАЕМАR	прич	тв	наст	им	ед	ж
ЖЕ&ЛЕЗЫ.	сущ	а	им	мн	ж	
И	союз					
ТОЮ	мест	тв	тв	ед	ж	
БОЛ+ЗНIЮ,	сущ	i	тв	ед	ж	
ИЗНЕМОГА&ХD	гл	изъяв	имп	3	мн	
ЛЮДIЕ	сущ	i	им	pt	м	
ВЕЛМИ,	нар					
И	союз					
SЛОЮ	прил	тв	тв	ед	ж	
СМЕРТIЮ&	сущ	i	тв	ед	ж	
UМИРАХD:	гл	изъяв	имп	3	мн	
БГD#	сущ	o	дат	ед	м	
ТАКW	нар					
ПОПDЩАЮЩD&	прич	jo	наст	дат	ед	м
НА	пред					
РОДЪ	сущ	o	вин	ед	м	
ХР(с)ТIАНСКIИ.	прил	тв	вин	ед	м	
ПРIИДЕ	гл	изъяв	аор пр	3	ед	
ЖЕ	част					
И&	союз					
НА	пред					
ГРАДЪ	сущ	o	вин	ед	м	
*Б+ЛW	прил	о	вин	ед	ср	
~ЕРЗЕРW <*ЕЗЕРW>,	сущ	o	вин	ед	ср	
ТА	мест	тв	им	ед	ж	
ЛЮТАR&	прил	тв	им	ед	ж	
БОЛ+ЗНЬ	сущ	i	им	ед	ж	
СМЕРТНАR.	прил	тв	им	ед	ж	
