И	союз					
БГА#	сущ	о	вин/род	ед	м	
ПРО&СЛАВЛRШЕ,	гл	изъяв	имп	3	ед	
ТВОРRЩАГW	прич	м	наст	вин/род	ед	м
ДИВНАR	прил	тв	вин	мн	ср	
Z 96 						
ЧЮДЕСА	сущ	es	вин	мн	ср	
UГОДНИКИ	сущ	о	тв	мн	м	
СВОИМИ.	мест	м	тв	мн	м	
И	союз					
СКО&РW	нар					
ТЕЧЕ	гл	изъяв	аор пр	3	ед	
КО	пред					
ГРОБD	сущ	о	дат	ед	м	
СТАГW#	прил	тв	род	ед	м	
В	пред					
МН(с)ТРЬ,&	сущ	jo	вин	ед	м	
И	союз					
ПОМОЛИВСR	прич/в	jo	прош	им	ед	м
СО	пред					
СЛЕЗАМИ	сущ	а	тв	мн	ж	
НА	пред					
ДОЛГЪ&	прил	о	вин	ед	м	
ЧАСЪ,	сущ	о	вин	ед	м	
И	союз					
ЗНАМЕНАВСR	прич/в	jo	прош	им	ед	м
U	пред					
ГРОБА	сущ	о	род	ед	м	
СТА&ГW#,	прил	тв	род	ед	м	
И	союз					
~БЛГОДАРЕНIЕ <БЛГОДАРЕНIЕ#>	сущ	jo	вин	ед	ср	
ВО(З)ДАДЕ	гл	изъяв	аор пр	3	ед	
Г(с)ДD	сущ	i/о	дат	ед	м	
БГD#,&	сущ	о	дат	ед	м	
И	союз					
ПРЧ(с)Т+И	прил	тв	дат	ед	ж	
ЕГW	мест	м	род	ед	м	
БГОМТРИ#,	сущ	er	дат	ед	ж	
И	союз					
UГОДНИ&КD	сущ	о	дат	ед	м	
ИХЪ	мест	м	род	мн	м	
ПРП(Д)БНОМD	прил	тв	дат	ед	м	
ОЦD#	сущ	jо	дат	ед	м	
*КVРIЛЛD,	сущ	o	дат	ед	м	
И&	союз					
ТАКО	союз					
РАДDRСR	прич/в	jo	наст	им	ед	м
ВО(З)ВРАТИСR	гл/в	изъяв	аор гл	3	ед	
В	пред					
ДОМЪ&	сущ	u	вин	ед	м	
СВОИ.	мест	м	вин	ед	м	
ЧЮДW,	сущ	es	им	ед	ср	
АI#,	11					
ПРП(Д)БНАГО	прил	тв	род	ед	м	
*КVРI&ЛЛА,	сущ	о	род	ед	м	
W	пред					
БОЛRЩЕМЪ	прич	м	наст	мест	ед	м
ЮНОШЕ	сущ	ja/а	мест	ед	м	
НОГОЮ.&	сущ	а	тв	ед	ж	
Н+КОЕМD	мест	м	дат	ед	м	
СЩЕННОИНОКD#	сущ	о	дат	ед	м	
*АFАНАСIЮ,&	сущ	jo	дат	ед	м	
СНЪ#	сущ	u	им	ед	м	
Б+	гл	изъяв	а/имп	3	ед	
ИМЕНЕМЪ	сущ	men	тв	ед	ср	
*ПРОКОПIИ,	сущ	jo	им	ед	м	
СЛD&ЧИСR	гл/в	изъяв	аор гл	3	ед	
ЖЕ	част					
СЕМD	мест	м	дат	ед	м	
*ПРОКОПIЮ	сущ	jo	дат	ед	м	
ВОНЗИТИ&	инф					
ТРЕСКD	сущ	а	вин	ед	ж	
В	пред					
НОГD	сущ	а	вин	ед	ж	
СВОЮ.	мест	м	вин	ед	ж	
И	союз					
W(Т)	пред					
ТОГО	мест	тв	род	ед	ср	
ВО&НЗЕНIR	сущ	jo	род	ед	ср	
ЗАТЕЧЕ	гл	изъяв	аор пр	3	ед	
НОГА	сущ	а	им	ед	ж	
ЕГW	мест	м	род	ед	м	
И	союз					
БОЛ+&ЗНЬ	сущ	i	им	ед	ж	
БЫСТЬ	гл	изъяв	аор гл 	3	ед	
ЕМD	мест	м	дат	ед	м	
ЛЮТА	прил	а	им	ед	ж	
S+ЛW,	нар					
Z -96 						
И	союз					
ИЗНЕМОГШD	прич	jо	прош	дат	ед	м
ЕМD	мест	м	дат	ед	м	
ВЕЛМИ,	нар					
ЯКW&	союз					
МНWЗ+МЪ	мест	тв	дат	мн	м	*
ПОМЫШЛRТИ	инф					
СМЕРТНD&	прил	о	дат	ед	м	
НЕДDГD	сущ	о	дат	ед	м	
СЕМD	мест	м	дат	ед	м	
БЫТИ.	инф					
