О(Т)ВЕРГОХСR	гл/в	изъяв	аор нов	1	ед	
UБW	част					
МIРА	сущ	o	род	ед	м	
СDЕТНАГW,	прил	тв	род	ед	м	
И	союз					
ВС+(Х)&	мест	р/скл	род	мн	ж	
ПОХОТЕИ	сущ	i	род	мн	ж	
ЕГW:	мест	м	род	ед	м	
И	союз					
НЕ	част					
ДОСТОИ(Т)	гл	изъяв	н/б	3	ед	4
ВОСПОМИ&НАТИ	инф					
О	пред					
Т+ХЪ,	мест	тв	мест	мн	ср	
ИХЪЖЕ	мест	м	мест	мн	ср	
WСТАВИХОМЪ&	гл	изъяв	аор гл	1	мн	
ЗАПОВ+ДЕИ	сущ	i	род	мн	ж	
РАДИ	посл					
БЖIИ(Х)#.	прил	м	род	мн	ж	
ДА	союз					
НЕ	част					
КАКW&	нар					
ВО(З)ЛЮБИВШЕ	прич	en	прош	им	мн	м
ВРЕМЕННАR,	прил	тв	вин	мн	ср	
В+ЧНЫ(Х)	прил	тв	род	мн	ср	
БЛГЪ#&	сущ	o	род	мн	ср	
ЛИШИМСR.	гл/в	изъяв	н/б	1	мн	4
РЕЧЕ	гл	изъяв	аор пр	3	ед	
ЖЕ	част					
ОЦЪ#	сущ	jo	им	ед	м	
КО	пред					
БЛЖЕННО&МD#	прил	тв	дат	ед	м	
*КVРIЛЛD	сущ	o	дат	ед	м	
СНD#	сущ	u/o	дат	ед	м	
СВОЕМD:	мест	м	дат	ед	м	
ВО(З)ЛЮБЛЕ(Н)НО&Е	прил	тв	им	ед	ср	
МОЕ	мест	м	им	ед	ср	
ЧАДW	сущ	o	зв	ед	ср	
ДОБР+	нар					
И	союз					
БГОDГОДНЕ#	нар					
ВСR	мест	р/скл	вин	мн	ср	
СО(Т)&ВОРИЛЪ	гл	изъяв	перф	м	ед	прич
ЕСИ.	гл	изъяв	перф	2	ед	св
ВЕДDЩАR	прич	м	наст	вин	мн	ср
КО	пред					
СПАСИТЕЛНО(МУ) Z -41	прил	тв	дат	ед	м	
ПDТИ,	сущ	i	дат	ед	м	
НАСЪ	мест	личн	1	вин	мн	
ЖЕ	част					
СОТВОРИЛЪ	гл	изъяв	перф	м	ед	прич
ЕСИ	гл	изъяв	перф	2	ед	св
СИРЫ(Х).&	прил	тв	вин/род	мн	м	
КТО	мест	тв	им	ед	м	
СТАРОСТЬ	сущ	i	вин	ед	ж	
НАШD	мест	м	вин	ед	ж	
ВО(З)ВЕСЕЛИТЪ	гл	изъяв	н/б	3	ед	4
И&	союз					
ПО(Д)ДЕ(р)ЖИТЪ,	гл	изъяв	н/б	3	ед	4
И	союз					
СЛЕЗЫ	сущ	a	вин	мн	ж	
НАША	мест	м	вин	мн	ж	
UТОЛИ(Т);&	гл	изъяв	н/б	3	ед	4
И	союз					
W(Т)	пред					
КОГО	мест	тв	род	ед	м	
ПОКОИ	сущ	jo	вин	ед	м	
ВОСПРIИМЕ(М);	гл	изъяв	н/б	1	мн	1
И	союз					
КТО&	мест	тв	им	ед	м	
НАМЪ	мест	личн	1	дат	мн	
ПО	пред					
БЗ+#	сущ	o	мест	ед	м	*
ЗАСТDПНИКЪ	сущ	o	им	ед	м	
БDДЕТЪ&	гл	изъяв	буд	3	ед	1
ВО	пред					
ВС+ХЪ	мест	р/скл	мест	мн	ж	
СКОРБ+ХЪ	сущ	i	мест	мн	ж	
И	союз					
ПЕЧАЛ+ХЪ;&	сущ	i	мест	мн	ж	
КТО	мест	тв	им	ед	м	
ЖЕ	част					
НАМЪ	мест	личн	1	дат	мн	
ПОСЛDЖИ(Т),	гл	изъяв	н/б	3	ед	4
И	союз					
(D)Т+ШЕНIЕ&	сущ	jo	вин	ед	ср	
W(Т)	пред					
КОГО	мест	тв	род	ед	м	
ВОСПРIИМЕМЪ;	гл	изъяв	н/б	1	мн	1
ТОЛИКW	мест	тв	вин	ед	ср	
Л+Т&	сущ	o	род	мн	ср	
W(Т)ЛDЧЕНЪ	прич	o	прош	им	ед	м
БЫЛЪ	гл	изъяв	перф	м	ед	прич
ЕСИ	гл	изъяв	перф	2	ед	св
W(Т)	пред					
НАСЪ,	мест	личн	1	род	мн	
