И	союз					
ПРЕ(Д)	пред					
НИМЪ	мест	м	тв	ед	м	
СТОRЩА&	прич	jo	наст	вин	дв	м
ДВА	числ	тв	вин	дв	м	
ОТРОКА	сущ	o	вин	дв	м	
ХРАБРА	прил	о	вин	дв	м	
S+ЛW	нар					
И	союз					
UМИ&РЕНА,	прич	о	прош	вин	дв	м
ИМDЩА	прич	jo	наст	вин	дв	м
НА	пред					
ГЛАВАХЪ	сущ	a	мест	мн	ж	
В+НЦЫ&	сущ	jо/o	вин	мн	м	
ЦР(с)КIR,	прил	тв	вин	мн	м	
И	союз					
ВДА	гл	изъяв	аор гл	3	ед	
ИМЪ	мест	м	дат	мн	м	
Г(с)ДЬ	сущ	i	им	ед	м	
В	пред					
РDЦ+	сущ	a	вин	дв	ж	*
ИХЪ&	мест	м	род	мн	м	
ОРDЖIR	сущ	jo	вин	мн	ср	
НА	пред					
СОПРОТИВНЫR	прил	тв	вин	мн	м	
ВРАГИ,&	сущ	о	вин	мн	м	
И	союз					
ПОБ+ЖДЕНИ	прич	o	прош	им	мн	м
БDДDТЪ	гл	изъяв	буд	3	мн	
ВРАЗИ	сущ	o	им	мн	м	*
ИХЪ,&	мест	м	род	мн	м	
И	союз					
ПОКЛОНRТСR	гл/в	изъяв	н/б	3	мн	4
ЕМD	мест	м	дат	ед	м	
ВСИ	мест	р/скл	им	мн	м	
RЗЫЦЫ,&	сущ	o	им	мн	м	*
И	союз					
БDДЕТЪ	гл	изъяв	буд	3	ед	
ЦР(с)ТВО	сущ	о	им	ед	ср	
НАШЕ	мест	м	им	ед	ср	
UМИРЕНW&	прич	o	прош	им	ед	ср
БГОМЪ#	сущ	о	тв	ед	м	
И	союз					
UСТРОЕНО.	прич	o	прош	им	ед	ср
ВЫ	мест	личн	2	им	мн	
ЖЕ	част					
ОЦЫ#	сущ	jо	зв/им	мн	м	
И&	союз 					
БРАТIR	сущ	ja	зв/им	ед	ж	
МОЛИТЕСR	гл/в	повел	2	мн	4	
СО	пред					
СЛЕЗАМИ	сущ	а	тв	мн	ж	
БГD#,&	сущ	о	дат	ед	м	
И	союз					
ПРЧ(с)Т+И	прил	тв	дат	ед	ж	
ЕГW	мест	м	род	ед	м	
БГОМТРИ#,	сущ	er	дат	ед	ж	
W	пред					
ДЕРЖА&В+	сущ	а	мест	ед	ж	
ЦР(с)ТВА	сущ	о	род	ед	ср	
*РWССIИСКIR	прил	тв	род	ед	ж	
ЗЕМЛИ.	сущ	ja/a	род	ед	ж	
Z -73 						
АЗЪ	мест	личн	1	им	ед	
БО	союз					
W(Т)ХОЖДD	гл	изъяв	н/б	1	ед	4
В	пред					
ЖИВОТЪ	сущ	о	вин	ед	м	
В+ЧНЫИ&	прил	тв	вин	ед	м	
КО	пред					
ОЦD#	сущ	jо	дат	ед	м	
МОЕМD,	мест	м	дат	ед	м	
ЯЖЕ	союз					
И	союз					
ВСИ	мест	р/скл	им	мн	м	
ЗЕМНIИ,&	прил	тв	им	мн	м	
ВАСЪ	мест	личн	2	вин	мн	
ЖЕ	част					
ПРЕДАЮ	гл	изъяв	н/б	1	ед	3
